Ticker,Date,Price,Volume
ACB,20130225,14.7,279200
ACB,20130222,14.7,725900
ACB,20130221,14.5,1450600
ACB,20130220,15.3,794100
ACB,20130219,15.5,440200
ACB,20130218,15.6,469400
ACB,20130208,15.7,388500
ACB,20130207,15.4,457800
ACB,20130206,15.4,542700
ACB,20130205,15.4,602000
ACB,20130204,15.4,387200
ACB,20130201,15.5,583900
ACB,20130131,15.5,860100
ACB,20130130,15.7,823600
ACB,20130129,15.7,572800
ACB,20130128,15.5,1135900
ACB,20130125,15.4,786500
ACB,20130124,15.2,333700
ACB,20130123,14.9,331100
ACB,20130122,14.9,738000
ACB,20130121,15.4,341900
ACB,20130118,15.6,679700
ACB,20130117,15.8,1068300
ACB,20130116,16,1346900
ACB,20130115,16,1310500
ACB,20130114,15.8,614300
ACB,20130111,16,806200
ACB,20130110,16.1,880700
ACB,20130109,15.9,3861400
ACB,20130108,15.2,2180000
ACB,20130107,15.1,1355700
ACB,20130104,15.1,1170100
ACB,20130103,14.9,1967200
ACB,20130102,15.2,2578600
ACB,20121228,14.5,641500
ACB,20121227,14.3,598100
ACB,20121226,14.3,349400
ACB,20121225,14.1,460300
ACB,20121224,14.1,265600
ACB,20121221,14.1,162600
ACB,20121220,14.2,203800
ACB,20121219,14.3,335800
ACB,20121218,14,356300
ACB,20121217,14.4,387800
ACB,20121214,14.8,1305300
ACB,20121213,14.1,666300
ACB,20121212,13.6,236600
ACB,20121211,13.2,84900
ACB,20121210,13.2,176300
ACB,20121207,13,41800
ACB,20121206,13,106200
ACB,20121205,13.1,158300
ACB,20121204,12.8,79700
ACB,20121203,12.8,85000
ACB,20121130,12.7,85200
ACB,20121129,12.9,37600
ACB,20121128,12.9,75800
ACB,20121127,12.9,57600
ACB,20121126,12.9,93300
ACB,20121123,12.7,92400
ACB,20121122,12.9,79900
ACB,20121121,12.9,68000
ACB,20121120,13,55700
ACB,20121119,12.9,88600
ACB,20121116,13.1,105300
ACB,20121115,13.2,155800
ACB,20121114,13.3,149900
ACB,20121113,13.3,228600
ACB,20121112,13.3,148700
ACB,20121109,13.1,241100
ACB,20121108,13,85000
ACB,20121107,13.2,121200
ACB,20121106,12.8,89400
ACB,20121105,12.8,203800
ACB,20121102,12.7,795700
ACB,20121101,13.3,310200
ACB,20121031,13.4,300000
ACB,20121030,13.6,120900
ACB,20121029,13.9,537800
ACB,20121026,13.9,550300
ACB,20121025,14,844000
ACB,20121024,13.9,659900
ACB,20121023,13.8,696800
ACB,20121022,13.7,967700
ACB,20121019,13.8,1564600
ACB,20121018,14,1191600
ACB,20121017,14.1,665600
ACB,20121016,14.2,1351800
ACB,20121015,14,1528800
ACB,20121012,14.1,522200
ACB,20121011,14.2,2444200
ACB,20121010,14,1987500
ACB,20121009,14,2432500
ACB,20121008,14,1692900
ACB,20121005,13.9,699900
ACB,20121004,13.8,359600
ACB,20121003,13.9,709600
ACB,20121002,13.9,677300
ACB,20121001,14,1087100
ACB,20120928,14.4,883100
ACB,20120927,14.4,455700
ACB,20120926,14.6,665500
ACB,20120925,14.8,1092100
ACB,20120924,15.1,1761000
ACB,20120921,14.4,2269400
ACB,20120920,13.5,1998300
ACB,20120919,14,4103000
ACB,20120918,14.9,742700
ACB,20120917,16,740500
ACB,20120914,15.9,728300
ACB,20120913,15.5,631500
ACB,20120912,15.6,332700
ACB,20120911,15.7,456200
ACB,20120910,15.9,902000
ACB,20120907,16.9,716500
ACB,20120906,17.1,550800
ACB,20120905,17.3,758800
ACB,20120904,17.4,523200
ACB,20120831,17.4,563300
ACB,20120830,17.6,433300
ACB,20120829,17.6,734900
ACB,20120828,16.7,757900
ACB,20120827,17.7,924300
ACB,20120824,19.1,1633900
ACB,20120823,18.4,260600
ACB,20120822,19.7,688900
ACB,20120821,21.1,904600
ACB,20120820,22.7,87100
ACB,20120817,22.6,194000
ACB,20120816,22.6,71000
ACB,20120815,22.6,89800
ACB,20120814,22.6,154300
ACB,20120813,22.6,127800
ACB,20120810,22.6,65300
ACB,20120809,22.6,42800
ACB,20120808,22.6,151100
ACB,20120807,22.5,126800
ACB,20120806,22.6,222600
ACB,20120803,22.6,57800
ACB,20120802,22.6,295100
ACB,20120801,22.6,245700
ACB,20120731,22.6,79800
ACB,20120730,22.6,83500
ACB,20120727,22.6,291300
ACB,20120726,22.6,721300
ACB,20120725,22.6,89400
ACB,20120724,22.5,86200
ACB,20120723,22.6,177700
ACB,20120720,22.6,115900
ACB,20120719,22.6,70000
ACB,20120718,22.6,24700
ACB,20120717,22.6,95800
ACB,20120716,22.5,95900
ACB,20120713,22.4,391400
ACB,20120712,22.4,424600
ACB,20120711,22.5,365500
ACB,20120710,22.4,872200
ACB,20120709,22.5,1134500
ACB,20120706,22.6,172900
ACB,20120705,22.6,225500
ACB,20120704,22.5,250500
ACB,20120703,22.5,752300
ACB,20120702,22.5,141000
ACB,20120629,22.6,1184300
ACB,20120628,22.6,622500
ACB,20120627,22.6,560400
ACB,20120626,22.6,725600
ACB,20120625,22.5,283900
ACB,20120622,22.6,568200
ACB,20120621,22.6,711600
ACB,20120620,22.6,339300
ACB,20120619,22.6,402200
ACB,20120618,22.6,129000
ACB,20120615,22.5,180600
ACB,20120614,22.5,294900
ACB,20120613,22.6,289700
ACB,20120612,22.6,210500
ACB,20120611,22.6,166800
ACB,20120608,22.5,126100
ACB,20120607,22.7,53900
ACB,20120606,22.6,92400
ACB,20120605,22.6,253100
ACB,20120604,22.5,425900
ACB,20120601,22.6,81400
ACB,20120531,22.6,441000
ACB,20120530,22.7,56500
ACB,20120529,22.6,233300
ACB,20120528,22.6,172200
ACB,20120525,22.7,203500
ACB,20120524,22.5,609200
ACB,20120523,22.5,556100
ACB,20120522,22.5,242400
ACB,20120521,22.7,244900
ACB,20120518,22.2,1051500
ACB,20120517,22.6,659100
ACB,20120516,22.5,824500
ACB,20120515,22.5,877400
ACB,20120514,22.5,1015200
ACB,20120511,22.5,349000
ACB,20120510,22.7,581900
ACB,20120509,22.7,324000
ACB,20120508,22.7,858000
ACB,20120507,22.6,293600
ACB,20120504,22.4,315700
ACB,20120503,22.3,468700
ACB,20120502,22.3,263900
ACB,20120427,22.6,268900
ACB,20120426,22.5,307800
ACB,20120425,22.6,181600
ACB,20120424,22.6,152900
ACB,20120423,22.6,355200
ACB,20120420,22.4,657600
ACB,20120419,22.3,862500
ACB,20120418,22.6,1107200
ACB,20120417,23,759500
ACB,20120416,23.1,580500
ACB,20120413,23.1,718200
ACB,20120412,23.1,2167400
ACB,20120411,22.5,743400
ACB,20120410,22.1,513200
ACB,20120409,22.3,674100
ACB,20120406,22.2,948100
ACB,20120405,22.1,427200
ACB,20120404,21.8,309000
ACB,20120403,21.9,321500
ACB,20120330,21.6,784200
ACB,20120329,21.6,1103100
ACB,20120328,22,1161200
ACB,20120327,21.9,1317900
ACB,20120326,22.6,1228700
ACB,20120323,22.5,1402600
ACB,20120322,22.6,578600
ACB,20120321,22.6,1608000
ACB,20120320,22.6,862200
ACB,20120319,22,610200
ACB,20120316,22.2,817700
ACB,20120315,22,791100
ACB,20120314,21.5,493200
ACB,20120313,21.6,464500
ACB,20120312,20.9,845400
ACB,20120309,21.6,1298200
ACB,20120308,21.7,1550100
ACB,20120307,22.9,1469700
ACB,20120306,23.7,1911800
ACB,20120305,24.4,2220300
ACB,20120302,22.9,2678000
ACB,20120301,21.8,1927000
ACB,20120229,20.6,669400
ACB,20120228,20.2,831500
ACB,20120227,20.7,667700
ACB,20120224,20.1,995200
ACB,20120223,20.4,769300
ACB,20120222,20.4,577700
ACB,20120221,19.8,468700
ACB,20120220,20.1,850100
ACB,20120217,19,541000
ACB,20120216,18.7,507500
ACB,20120215,18.4,425300
ACB,20120214,19.1,498500
ACB,20120213,19.5,446900
ACB,20120210,20.4,393700
ACB,20120209,20.5,1153700
ACB,20120208,20.1,510700
ACB,20120207,19.7,607800
ACB,20120206,18.8,137900
ACB,20120203,18.8,216300
ACB,20120202,19.1,254600
ACB,20120201,18.5,154400
ACB,20120131,18.6,209100
ACB,20120130,18.3,91900
ACB,20120120,18,129500
ACB,20120119,17.9,137500
ACB,20120118,17.6,86600
ACB,20120117,17.6,215300
ACB,20120116,17.4,144000
ACB,20120113,17.2,83200
ACB,20120112,17.1,77400
ACB,20120111,17.1,158900
ACB,20120110,17.2,47300
ACB,20120109,17.1,123000
ACB,20120106,17.2,233100
ACB,20120105,17.3,344100
ACB,20120104,16.9,224200
ACB,20120103,16.7,27200
ACB,20111230,17.3,1495600
ACB,20111229,17.1,714600
ACB,20111228,17.2,1059600
ACB,20111227,17,583900
ACB,20111226,17,463700
ACB,20111223,16.9,214100
ACB,20111222,16.8,549400
ACB,20111221,17,527200
ACB,20111220,17.1,277800
ACB,20111219,16.9,166200
ACB,20111216,16.3,110300
ACB,20111215,16.1,262800
ACB,20111214,16.3,420200
ACB,20111213,16.3,167100
ACB,20111212,16.3,124500
ACB,20111209,16.4,318000
ACB,20111208,16.4,208300
ACB,20111207,16.2,201400
ACB,20111206,15.9,473300
ACB,20111205,15.9,111200
ACB,20111202,15.7,94300
ACB,20111201,15.7,144600
ACB,20111130,15.7,133200
ACB,20111129,15.9,130200
ACB,20111128,15.9,171600
ACB,20111125,15.9,128300
ACB,20111124,15.9,226400
ACB,20111123,16,241500
ACB,20111122,16.1,323000
ACB,20111121,16.1,254700
ACB,20111118,16.1,284200
ACB,20111117,16.1,1062900
ACB,20111116,16.2,452000
ACB,20111115,16.1,725400
ACB,20111114,15.9,253500
ACB,20111111,16,664100
ACB,20111110,16,355900
ACB,20111109,16,1222300
ACB,20111108,15.9,493800
ACB,20111107,15.9,604700
ACB,20111104,16.2,292800
ACB,20111103,16.3,691800
ACB,20111102,16.9,706500
ACB,20111101,17,250900
ACB,20111031,17.2,128200
ACB,20111028,17.2,173300
ACB,20111027,17,89700
ACB,20111026,17,115100
ACB,20111025,17,478200
ACB,20111024,17,412100
ACB,20111021,17.1,583800
ACB,20111020,17,245300
ACB,20111019,17,167600
ACB,20111018,17,205800
ACB,20111017,17,157700
ACB,20111014,17.1,1333600
ACB,20111013,17.1,874500
ACB,20111012,17.4,1170900
ACB,20111011,17.6,102400
ACB,20111010,17.4,58100
ACB,20111007,17.7,277700
ACB,20111006,17.4,55200
ACB,20111005,17.2,104600
ACB,20111004,17.3,381900
ACB,20111003,17.3,219700
ACB,20110930,17.2,359100
ACB,20110929,17.1,494800
ACB,20110928,17.2,437000
ACB,20110927,17.1,210000
ACB,20110926,17,192000
ACB,20110923,17.1,173400
ACB,20110922,17.3,156500
ACB,20110921,17.2,138500
ACB,20110920,17.1,143500
ACB,20110919,17.3,154300
ACB,20110916,17.1,178300
ACB,20110915,17.4,296500
ACB,20110914,17.8,213500
ACB,20110913,18.1,256500
ACB,20110912,18.1,235400
ACB,20110909,18.1,386200
ACB,20110908,18.6,654100
ACB,20110907,18.9,336400
ACB,20110906,18,307400
ACB,20110905,18.6,977300
ACB,20110901,18,692700
ACB,20110831,17,271600
ACB,20110830,16.9,264500
ACB,20110829,16.7,167700
ACB,20110826,16.7,109800
ACB,20110825,16.7,197500
ACB,20110824,16.7,111200
ACB,20110823,16.7,398200
ACB,20110822,16.7,385200
ACB,20110819,16.6,240900
ACB,20110818,16.7,263800
ACB,20110817,16.6,266500
ACB,20110816,16.6,384800
ACB,20110815,16.6,236700
ACB,20110812,16.6,242000
ACB,20110811,16.5,461100
ACB,20110810,16.6,296700
ACB,20110809,16.5,513200
ACB,20110808,16.6,282700
ACB,20110805,16.7,341600
ACB,20110804,16.7,212500
ACB,20110803,16.6,140300
ACB,20110802,16.6,790400
ACB,20110801,16.6,225800
ACB,20110729,16.7,598200
ACB,20110728,16.7,360300
ACB,20110727,16.7,348700
ACB,20110726,16.7,411500
ACB,20110725,16.7,847600
ACB,20110722,16.7,121800
ACB,20110721,16.7,429800
ACB,20110720,16.7,383300
ACB,20110719,16.7,470200
ACB,20110718,16.7,169200
ACB,20110715,16.7,460800
ACB,20110714,16.7,408200
ACB,20110713,16.7,266600
ACB,20110712,16.7,157900
ACB,20110711,16.7,209700
ACB,20110708,16.7,101900
ACB,20110707,16.7,141800
ACB,20110706,16.7,97900
ACB,20110705,16.7,123500
ACB,20110704,16.7,185700
ACB,20110701,16.6,416100
ACB,20110630,16.7,319900
ACB,20110629,16.6,199700
ACB,20110628,16.6,248100
ACB,20110627,16.6,561000
ACB,20110624,16.6,394600
ACB,20110623,16.6,966500
ACB,20110622,16.7,333500
ACB,20110621,16.7,350800
ACB,20110620,16.7,624600
ACB,20110617,16.7,503800
ACB,20110616,16.7,445200
ACB,20110615,16.5,538300
ACB,20110614,16.6,622300
ACB,20110613,16.6,421400
ACB,20110610,16.6,271500
ACB,20110609,16.5,193500
ACB,20110608,16.5,216600
ACB,20110607,16.7,493200
ACB,20110606,16.4,193600
ACB,20110603,16.6,380400
ACB,20110602,17,340500
ACB,20110601,16.7,462700
ACB,20110531,16.4,351100
ACB,20110530,16.3,432600
ACB,20110527,16.3,344400
ACB,20110526,16.7,414000
ACB,20110525,16.3,662700
ACB,20110524,16.9,812300
ACB,20110523,17.1,521800
ACB,20110520,17.2,525100
ACB,20110519,17.4,502000
ACB,20110518,17.4,301500
ACB,20110517,17.4,84800
ACB,20110516,17.5,214100
ACB,20110513,17.5,445600
ACB,20110512,17.4,101700
ACB,20110511,17.5,225900
ACB,20110510,17.4,85000
ACB,20110509,17.4,289100
ACB,20110506,17.4,157200
ACB,20110505,17.4,134100
ACB,20110504,17.3,130700
ACB,20110429,17.3,438700
ACB,20110428,17.3,257100
ACB,20110427,17.4,661500
ACB,20110426,17.4,317900
ACB,20110425,17.4,496700
ACB,20110422,17.7,334400
ACB,20110421,17.8,241400
ACB,20110420,17.8,364000
ACB,20110419,17.8,156500
ACB,20110418,17.8,885400
ACB,20110415,17.8,158900
ACB,20110414,17.8,443000
ACB,20110413,17.7,258800
ACB,20110408,17.8,339000
ACB,20110407,17.8,425600
ACB,20110406,17.8,218900
ACB,20110405,17.7,517100
ACB,20110404,17.7,808300
ACB,20110401,17.8,436600
ACB,20110331,17.7,224700
ACB,20110330,17.7,319400
ACB,20110329,17.7,590400
ACB,20110328,17.7,333600
ACB,20110325,17.7,396300
ACB,20110324,17.6,235600
ACB,20110323,17.7,332000
ACB,20110322,17.6,387800
ACB,20110321,17.7,571800
ACB,20110318,17.7,600600
ACB,20110317,17.3,579900
ACB,20110316,17.4,465700
ACB,20110315,17.4,528400
ACB,20110314,17.5,645500
ACB,20110311,17.8,529200
ACB,20110310,17.7,445100
ACB,20110309,17.4,514100
ACB,20110308,17.4,251800
ACB,20110307,17.2,108400
ACB,20110304,17.5,517600
ACB,20110303,17,451200
ACB,20110302,16.8,654400
ACB,20110301,17.3,229500
ACB,20110228,17.3,261900
ACB,20110225,17.4,272300
ACB,20110224,17.2,640800
ACB,20110223,17.3,483100
ACB,20110222,17.2,408200
ACB,20110221,17,983000
ACB,20110218,18.2,543300
ACB,20110217,18.3,179600
ACB,20110216,18.5,229900
ACB,20110215,18.7,218800
ACB,20110214,18.9,273500
ACB,20110211,19,221800
ACB,20110210,18.9,291700
ACB,20110209,19.1,317000
ACB,20110208,19,71900
ACB,20110128,18.8,328200
ACB,20110127,18.9,252000
ACB,20110126,18.9,159800
ACB,20110125,18.7,214100
ACB,20110124,19,410900
ACB,20110121,19.2,717300
ACB,20110120,18.5,124100
ACB,20110119,18.3,154900
ACB,20110118,18.4,146200
ACB,20110117,18.6,213100
ACB,20110114,18.5,168200
ACB,20110113,18.5,219600
ACB,20110112,18.4,157100
ACB,20110111,18.2,386200
ACB,20110110,18.7,266600
ACB,20110107,19,205300
ACB,20110106,19.3,173500
ACB,20110105,19.1,343000
ACB,20110104,19.5,172900
ACB,20101231,20.2,675000
ACB,20101230,19.4,268300
ACB,20101229,19.5,352300
ACB,20101228,19.7,339300
ACB,20101227,19.2,315700
ACB,20101224,19.2,393000
ACB,20101223,19.2,625100
ACB,20101222,19.8,550700
ACB,20101221,19.8,839600
ACB,20101220,20.3,1004200
ACB,20101217,21.2,1035800
ACB,20101216,20.9,1072700
ACB,20101215,22.6,2001600
ACB,20101214,21,3073500
ACB,20101213,20.1,636700
ACB,20101210,19.1,1013900
ACB,20101209,18.4,543800
ACB,20101208,18.1,1015700
ACB,20101207,18.5,1317100
ACB,20101206,18.6,1469500
ACB,20101203,18.6,1323800
ACB,20101202,17.7,608300
ACB,20101201,17.2,632100
ACB,20101130,17.3,1306800
ACB,20101129,16.5,394100
ACB,20101126,16.4,267200
ACB,20101125,16.4,611200
ACB,20101124,16.3,747400
ACB,20101123,16.1,1011300
ACB,20101122,15.9,1003000
ACB,20101119,15.9,489100
ACB,20101118,16,494600
ACB,20101117,15.8,364400
ACB,20101116,16.1,545400
ACB,20101115,16,265000
ACB,20101112,16.4,625500
ACB,20101111,16.9,72800
ACB,20101110,17.4,156600
ACB,20101109,17.4,697800
ACB,20101108,17.6,308800
ACB,20101105,17.8,442100
ACB,20101104,17.5,365600
ACB,20101103,17.5,473600
ACB,20101102,17.5,358000
ACB,20101101,17.5,249800
ACB,20101029,17.6,322600
ACB,20101028,17,60200
ACB,20101027,17.2,74100
ACB,20101026,17.4,158300
ACB,20101025,17.2,86100
ACB,20101022,17.4,21900
ACB,20101021,17.6,73400
ACB,20101020,17.2,97900
ACB,20101019,17.9,79800
ACB,20101018,18,36400
ACB,20101015,18.1,82600
ACB,20101014,18.3,65700
ACB,20101013,18.1,104900
ACB,20101012,18.2,107600
ACB,20101011,18.3,114300
ACB,20101008,18.3,125600
ACB,20101007,18.4,109200
ACB,20101006,18.5,136400
ACB,20101005,18.4,166100
ACB,20101004,18.1,104300
ACB,20101001,18.7,263900
ACB,20100930,18.7,379200
ACB,20100929,18.6,163600
ACB,20100928,18.7,182700
ACB,20100927,18.7,397500
ACB,20100924,18.7,539300
ACB,20100923,18.7,333800
ACB,20100922,18.6,383700
ACB,20100921,18.5,269300
ACB,20100920,18.5,228900
ACB,20100917,18.5,363900
ACB,20100916,18.4,281400
ACB,20100915,18.3,420000
ACB,20100914,18.3,165700
ACB,20100913,18.2,287300
ACB,20100910,18.3,114200
ACB,20100909,18.7,305900
ACB,20100908,18.2,125900
ACB,20100907,18.5,237700
ACB,20100906,18.9,209300
ACB,20100901,18.5,164600
ACB,20100831,18.5,171600
ACB,20100830,18.5,264200
ACB,20100827,17.8,163300
ACB,20100826,17.8,137500
ACB,20100825,17.7,360200
ACB,20100824,18.2,812300
ACB,20100823,18.3,131600
ACB,20100820,18.5,165200
ACB,20100819,18.5,137600
ACB,20100818,18.5,247500
ACB,20100817,18.8,153000
ACB,20100816,18.9,280600
ACB,20100813,18.5,310800
ACB,20100812,18.2,566300
ACB,20100811,18.7,471100
ACB,20100810,18.8,444600
ACB,20100809,19.3,683300
ACB,20100806,19.1,241300
ACB,20100805,19.4,156600
ACB,20100804,19.5,330100
ACB,20100803,19.7,515300
ACB,20100802,19.7,292500
ACB,20100730,19.7,535600
ACB,20100729,19.8,327200
ACB,20100728,19.8,211800
ACB,20100727,19.9,572300
ACB,20100726,19.9,327000
ACB,20100723,19.9,269600
ACB,20100722,20.1,293000
ACB,20100721,20.2,388500
ACB,20100720,20.1,535100
ACB,20100719,20.5,278500
ACB,20100716,20.6,381100
ACB,20100715,20.6,485500
ACB,20100714,20.7,808000
ACB,20100713,20.3,405300
ACB,20100712,20,245000
ACB,20100709,20,167300
ACB,20100708,20,246200
ACB,20100707,19.9,148000
ACB,20100706,20,452300
ACB,20100705,20,637600
ACB,20100702,20,588500
ACB,20100701,20,365100
ACB,20100630,20,588000
ACB,20100629,20.1,428000
ACB,20100628,20,399900
ACB,20100625,19.9,296700
ACB,20100624,20,338500
ACB,20100623,20,339900
ACB,20100622,20,399700
ACB,20100621,20,235000
ACB,20100618,20,378500
ACB,20100617,20,218800
ACB,20100616,20,417400
ACB,20100615,20,455200
ACB,20100614,20,176600
ACB,20100611,20.1,288000
ACB,20100610,20,247600
ACB,20100609,20,199600
ACB,20100608,20.1,358400
ACB,20100607,19.9,246800
ACB,20100604,20.5,405000
ACB,20100603,20.6,458600
ACB,20100602,20.6,500800
ACB,20100601,20.6,227700
ACB,20100531,20.6,210800
ACB,20100528,20.7,476600
ACB,20100527,20.5,518000
ACB,20100526,20.6,548700
ACB,20100525,20.4,857400
ACB,20100524,20.6,961500
ACB,20100521,20.7,1369600
ACB,20100520,21.4,701000
ACB,20100519,21.4,1287200
ACB,20100518,21.6,944100
ACB,20100517,21.5,1088800
ACB,20100514,21.6,729900
ACB,20100513,21.6,746000
ACB,20100512,21.6,1433700
ACB,20100511,21.9,1309500
ACB,20100510,21.9,1251200
ACB,20100507,22.2,761100
ACB,20100506,22.5,497900
ACB,20100505,22.7,503500
ACB,20100504,23.1,1551000
ACB,20100429,22.1,1688600
ACB,20100428,21.9,806800
ACB,20100427,22.2,324600
ACB,20100426,22.3,518100
ACB,20100422,22.6,982200
ACB,20100421,22,721700
ACB,20100420,21.8,775800
ACB,20100419,22,792500
ACB,20100416,22.2,753646
ACB,20100415,22.3,866000
ACB,20100414,22,1417800
ACB,20100413,22.3,652500
ACB,20100412,22.5,729900
ACB,20100409,22.7,797700
ACB,20100408,22.7,453500
ACB,20100407,22.7,366200
ACB,20100406,22.8,513600
ACB,20100405,22.8,362300
ACB,20100402,22.7,522800
ACB,20100401,22.9,716900
ACB,20100331,22.5,597600
ACB,20100330,22.9,1192300
ACB,20100329,22.7,840200
ACB,20100326,22.8,1165900
ACB,20100325,22.9,1398600
ACB,20100324,22.9,1091489
ACB,20100323,22.9,1404400
ACB,20100322,22.9,973800
ACB,20100319,22.9,885400
ACB,20100318,23,834500
ACB,20100317,22.9,1043305
ACB,20100316,22.9,815800
ACB,20100315,22.9,988300
ACB,20100312,23.1,743100
ACB,20100311,22.9,648600
ACB,20100310,23.1,919900
ACB,20100309,23.2,720800
ACB,20100308,23.3,680200
ACB,20100305,23.3,589400
ACB,20100304,23.3,831700
ACB,20100303,23.5,857900
ACB,20100302,23.1,913700
ACB,20100301,23.4,872400
ACB,20100226,23,1240500
ACB,20100225,22.3,453700
ACB,20100224,22.4,447900
ACB,20100223,22.4,218700
ACB,20100222,23,402200
ACB,20100212,22.6,455500
ACB,20100211,22.6,658300
ACB,20100210,22.1,369100
ACB,20100209,22,393300
ACB,20100208,22.4,686500
ACB,20100205,22,548700
ACB,20100204,22.4,716485
ACB,20100203,22.1,662000
ACB,20100202,22.1,750200
ACB,20100201,22.1,654100
ACB,20100129,22.1,1289800
ACB,20100128,22.1,867800
ACB,20100127,22.3,409900
ACB,20100126,23,908700
ACB,20100125,22.1,1415400
ACB,20100122,22.2,888100
ACB,20100121,21.9,1516200
ACB,20100120,22.4,416300
ACB,20100119,22.8,576042
ACB,20100118,22.6,872900
ACB,20100115,23.3,383800
ACB,20100114,23.6,679500
ACB,20100113,23.6,1390700
ACB,20100112,23.3,1239200
ACB,20100111,23.9,786800
ACB,20100108,24,1461300
ACB,20100107,24.2,1462000
ACB,20100106,24.2,1413300
ACB,20100105,24.9,2159200
