Ticker,Date,Price,Volume
ACB,20100104,24.9,2765900
ACB,20091231,23.4,1659400
ACB,20091230,23.3,932900
ACB,20091229,22.9,791700
ACB,20091228,23.1,2741267
ACB,20091225,23.8,998400
ACB,20091224,23.5,1249800
ACB,20091223,23.5,799400
ACB,20091222,23.5,1150600
ACB,20091221,24.2,1289700
ACB,20091218,23.7,1649900
ACB,20091217,23.2,1253500
ACB,20091216,22.5,1084600
ACB,20091215,23.3,1388700
ACB,20091214,23.5,2060400
ACB,20091211,22.1,1798900
ACB,20091210,22,2333300
ACB,20091209,21.9,1418700
ACB,20091208,22.6,1097421
ACB,20091207,23.3,1066200
ACB,20091204,23.3,1070000
ACB,20091203,23.3,2732200
ACB,20091202,23.4,2892600
ACB,20091201,24.5,970200
ACB,20091130,23.1,1421000
ACB,20091127,22.3,3345800
ACB,20091126,21.2,2090300
ACB,20091125,22.6,2560500
ACB,20091124,24,795400
ACB,20091123,24.5,831400
ACB,20091120,25.1,728000
ACB,20091119,25.3,1104700
ACB,20091118,25.3,1168700
ACB,20091117,25.3,822300
ACB,20091116,25.4,1245200
ACB,20091113,25.6,1350300
ACB,20091112,25.9,1414400
ACB,20091111,25.9,1735600
ACB,20091110,25.4,1857000
ACB,20091109,25.7,1750900
ACB,20091106,26.5,1450900
ACB,20091105,26.8,1823600
ACB,20091104,26.5,2311700
ACB,20091103,26.3,2951800
ACB,20091102,26.7,3502100
ACB,20091030,28,2160600
ACB,20091029,27.8,3719500
ACB,20091028,28.6,1955300
ACB,20091027,28.9,3364500
ACB,20091026,29.2,4118100
ACB,20091023,30.3,8973000
ACB,20091022,29.9,6196500
ACB,20091021,30.1,3712500
ACB,20091020,28.8,1626400
ACB,20091019,28.8,1639000
ACB,20091016,28.8,1904900
ACB,20091015,29.8,5108100
ACB,20091014,29,2647000
ACB,20091013,27.8,1141300
ACB,20091012,28.3,1465100
ACB,20091009,27.9,1612600
ACB,20091008,27.6,737200
ACB,20091007,27.6,930300
ACB,20091006,27.3,1050500
ACB,20091005,27.4,1291200
ACB,20091002,27.8,2491700
ACB,20091001,28.4,1800300
ACB,20090930,28.8,1169400
ACB,20090929,29,1488300
ACB,20090928,29.3,1843500
ACB,20090925,29,2273600
ACB,20090924,28.6,1094900
ACB,20090923,28.8,1840200
ACB,20090922,28.6,1955800
ACB,20090921,28.8,1682300
ACB,20090918,29.3,1761200
ACB,20090917,29.6,2378200
ACB,20090916,30.1,4926700
ACB,20090915,28.8,1635800
ACB,20090914,28.5,1462900
ACB,20090911,28.5,1130100
ACB,20090910,28.5,1515600
ACB,20090909,28.5,932900
ACB,20090908,28.8,1051600
ACB,20090907,28.6,1575500
ACB,20090904,28.9,2106300
ACB,20090903,29.2,1398600
ACB,20090901,29.6,2091500
ACB,20090831,29.8,2932200
ACB,20090828,29.3,3390200
ACB,20090827,29,2648400
ACB,20090826,29.3,1480300
ACB,20090825,29.5,2123100
ACB,20090824,29.8,2408000
ACB,20090821,29.5,3324500
ACB,20090820,29.2,2052500
ACB,20090819,29.2,1359200
ACB,20090818,29,1495800
ACB,20090817,29.2,1443100
ACB,20090814,29.6,1785300
ACB,20090813,29.6,2683300
ACB,20090812,29.1,2113200
ACB,20090811,29.1,1789400
ACB,20090810,29.1,1963600
ACB,20090807,29,1214800
ACB,20090806,29,2392600
ACB,20090805,29.1,2195700
ACB,20090804,29.3,2035800
ACB,20090803,28.9,1510700
ACB,20090731,29.2,2474100
ACB,20090730,28.2,2421200
ACB,20090729,28.7,2765200
ACB,20090728,29.4,2543400
ACB,20090727,30.9,6261600
ACB,20090724,29.7,1859100
ACB,20090723,28.2,3157900
ACB,20090722,26.8,1629900
ACB,20090721,27,1692600
ACB,20090720,26.7,2430800
ACB,20090717,28,1610100
ACB,20090716,28.3,1567800
ACB,20090715,28.2,1728400
ACB,20090714,27.9,2628300
ACB,20090713,28,2406300
ACB,20090710,29.1,2282400
ACB,20090709,29.5,1653000
ACB,20090708,29.9,1763800
ACB,20090707,30.1,2109000
ACB,20090706,30.6,2613700
ACB,20090703,29.5,2290700
ACB,20090702,29.8,3607800
ACB,20090701,28.9,4469900
ACB,20090630,30.4,4349500
ACB,20090629,30.8,2113200
ACB,20090626,30.7,3007800
ACB,20090625,30.3,4221800
ACB,20090624,29.8,2366500
ACB,20090623,27.7,5630300
ACB,20090622,29.5,5156500
ACB,20090619,31.4,4104400
ACB,20090618,31.9,4329900
ACB,20090617,31.3,7191400
ACB,20090616,31.1,4448900
ACB,20090615,33.2,8127800
ACB,20090612,35.2,8193300
ACB,20090611,35.1,6930200
ACB,20090610,33.2,10494800
ACB,20090609,34,12351400
ACB,20090608,31.8,3123200
ACB,20090605,29.7,8030000
ACB,20090604,27.8,5967900
ACB,20090603,27.1,2484400
ACB,20090602,27.6,5429000
ACB,20090601,27.1,3282500
ACB,20090529,26.2,2993000
ACB,20090528,25.7,3044100
ACB,20090527,26.6,3247100
ACB,20090526,27,3110000
ACB,20090525,27.5,4977600
ACB,20090522,26.2,3997500
ACB,20090521,26.7,4940300
ACB,20090520,27.3,4898200
ACB,20090519,27.9,5117300
ACB,20090518,27,4686400
ACB,20090515,26.6,4264500
ACB,20090514,25.4,4010300
ACB,20090513,25.6,5081800
ACB,20090512,26.3,4329800
ACB,20090511,26.3,4787100
ACB,20090508,26.7,4621700
ACB,20090507,27.1,9313600
ACB,20090506,25,8416000
ACB,20090505,25.6,2264900
ACB,20090504,23.9,330000
ACB,20090429,22.6,2938600
ACB,20090428,22.1,2317200
ACB,20090427,21.5,1979700
ACB,20090424,21.5,2839900
ACB,20090423,22.3,2412100
ACB,20090422,22.8,5480200
ACB,20090421,21.3,4074100
ACB,20090420,22.9,1307900
ACB,20090417,24.2,5233200
ACB,20090416,25.7,5768300
ACB,20090415,25.1,8410800
ACB,20090414,25.6,7761900
ACB,20090413,23.9,782400
ACB,20090410,22.4,2064100
ACB,20090409,21,3867700
ACB,20090408,20.2,6205600
ACB,20090407,21,3772200
ACB,20090403,19.9,5193700
ACB,20090402,18.6,2515500
ACB,20090401,18.3,1854800
ACB,20090331,17.8,1627000
ACB,20090330,17.7,2001800
ACB,20090327,18.2,3245700
ACB,20090326,18.5,2033700
ACB,20090325,18.2,2844000
ACB,20090324,18.2,3437700
ACB,20090323,17,1661100
ACB,20090320,17.4,1905000
ACB,20090319,17.6,3838900
ACB,20090318,18.1,2519600
ACB,20090317,17.2,2962100
ACB,20090316,16.3,1175500
ACB,20090313,16.1,858800
ACB,20090312,15.8,1652700
ACB,20090311,16.4,2273200
ACB,20090310,15.7,1507700
ACB,20090309,15.3,1254500
ACB,20090306,15,1234200
ACB,20090305,14.9,1348500
ACB,20090304,14.3,574100
ACB,20090303,14.2,1208700
ACB,20090302,14.8,648600
ACB,20090227,14.9,1174800
ACB,20090226,14.6,1941600
ACB,20090225,14.3,1429200
ACB,20090224,13.5,1233300
ACB,20090223,13.7,1100300
ACB,20090220,14.5,610300
ACB,20090219,14.5,1107200
ACB,20090218,14.3,1039200
ACB,20090217,14.9,987400
ACB,20090216,15.2,402600
ACB,20090213,15.4,478800
ACB,20090212,15.5,333600
ACB,20090211,15.4,397100
ACB,20090210,15.6,437200
ACB,20090209,16.1,559000
ACB,20090206,15.5,741800
ACB,20090205,15.2,679700
ACB,20090204,15.9,521600
ACB,20090203,16,907700
ACB,20090202,16.4,509700
ACB,20090123,16.7,270900
ACB,20090122,16.6,140900
ACB,20090121,16.5,359800
ACB,20090120,16.5,405400
ACB,20090119,16.5,408000
ACB,20090116,16.6,351400
ACB,20090115,16.5,375300
ACB,20090114,16.6,583400
ACB,20090113,16.7,626800
ACB,20090112,16.8,453300
ACB,20090109,16.9,433800
ACB,20090108,16.9,612500
ACB,20090107,17.1,1179700
ACB,20090106,16.9,778600
ACB,20090105,16.5,585200
ACB,20090102,16.4,302200
ACB,20081231,16.5,733100
ACB,20081230,16.5,585200
ACB,20081229,16.4,526600
ACB,20081226,16.5,831000
ACB,20081225,16.5,845900
ACB,20081224,16.6,777100
ACB,20081223,16.9,870700
ACB,20081222,17.2,705900
ACB,20081219,17.3,1051800
ACB,20081218,17.4,981200
ACB,20081217,17.4,1234200
ACB,20081216,17.1,1050400
ACB,20081215,18.2,2001700
ACB,20081212,17.4,1606600
ACB,20081211,16.7,1019000
ACB,20081210,16.6,827400
ACB,20081209,17.2,1101200
ACB,20081208,16.7,1424700
ACB,20081205,17.7,1164600
ACB,20081204,18.3,1804900
ACB,20081203,17.6,1193700
ACB,20081202,17.7,868200
ACB,20081201,18.1,889700
ACB,20081128,18.5,1910900
ACB,20081127,17.3,988300
ACB,20081126,17.5,1410200
ACB,20081125,18.6,882500
ACB,20081124,18.5,774100
ACB,20081121,18.5,1028400
ACB,20081120,18.5,1205800
ACB,20081119,19.3,1418300
ACB,20081118,19.3,2618400
ACB,20081117,18.2,661000
ACB,20081114,18.5,1010900
ACB,20081113,18,1161200
ACB,20081112,17.7,1656800
ACB,20081111,17.1,1295000
ACB,20081110,17.9,1299900
ACB,20081107,17.4,1268700
ACB,20081106,18.5,1931000
ACB,20081105,19.3,1871700
ACB,20081104,18.3,1052300
ACB,20081103,17.6,813400
ACB,20081031,18.1,1007900
ACB,20081030,17.3,1258000
ACB,20081029,16.3,1298300
ACB,20081028,15.9,1094900
ACB,20081027,15.5,1284400
ACB,20081024,16.5,605500
ACB,20081023,16.9,741300
ACB,20081022,18,392600
ACB,20081021,18.7,1253300
ACB,20081020,17.7,381500
ACB,20081017,18,485900
ACB,20081016,17.8,862400
ACB,20081015,18.9,1400300
ACB,20081014,18,42000
ACB,20081013,16.8,454400
ACB,20081010,16.6,1091500
ACB,20081009,18.1,923400
ACB,20081008,17.5,1382300
ACB,20081007,18.7,775500
ACB,20081006,19.9,990300
ACB,20081003,21.4,509300
ACB,20081002,21.6,800300
ACB,20081001,21.1,984700
ACB,20080930,20.8,83400
ACB,20080929,22,804000
ACB,20080926,22.9,1221900
ACB,20080925,22.2,891400
ACB,20080924,21.5,621500
ACB,20080923,21.8,2415100
ACB,20080922,21.5,269600
ACB,20080919,20.6,637700
ACB,20080918,19.3,468900
ACB,20080917,20.4,1447100
ACB,20080916,22.3,1372000
ACB,20080915,23.4,1389100
ACB,20080912,21.8,1226900
ACB,20080911,23.2,2408200
ACB,20080910,23,998700
ACB,20080909,23.2,946300
ACB,20080908,23.7,1421000
ACB,20080905,24.9,2027500
ACB,20080904,26.3,2168700
ACB,20080903,25.9,62200
ACB,20080829,25.1,2203200
ACB,20080828,24.7,1086900
ACB,20080827,25.5,3215400
ACB,20080826,25.4,268800
ACB,20080825,23.9,646700
ACB,20080822,22.6,1142200
ACB,20080821,22.3,1935200
ACB,20080820,20.4,2048600
ACB,20080819,21.5,2768800
ACB,20080818,20.6,1428200
ACB,20080815,19.3,132500
ACB,20080814,18.6,758700
ACB,20080813,18.1,1593600
ACB,20080812,17.4,1880100
ACB,20080811,16.8,124400
ACB,20080808,16.3,1088500
ACB,20080807,15.5,882300
ACB,20080806,15.6,1339800
ACB,20080805,15,143400
ACB,20080804,15.6,460100
ACB,20080801,16.1,900100
ACB,20080731,16.5,989900
ACB,20080730,16.6,1899200
ACB,20080729,16.1,282900
ACB,20080728,16.2,1921400
ACB,20080725,15.6,753200
ACB,20080724,15.8,1934600
ACB,20080723,16.5,95400
ACB,20080722,17.2,3100
ACB,20080721,17.5,794600
ACB,20080718,17.6,2576300
ACB,20080717,18,119500
ACB,20080716,17.5,2611000
ACB,20080715,16.8,75700
ACB,20080714,16.2,219400
ACB,20080711,15.6,457600
ACB,20080710,15,756700
ACB,20080709,14.6,1210600
ACB,20080708,14.3,1161100
ACB,20080707,14,1222300
ACB,20080704,14.3,823900
ACB,20080703,13.8,332400
ACB,20080702,13.3,785900
ACB,20080701,12.9,270400
ACB,20080630,12.6,398800
ACB,20080627,12.5,488700
ACB,20080626,12.3,779200
ACB,20080625,11.9,479000
ACB,20080624,11.5,314100
ACB,20080623,11.5,947400
ACB,20080620,11.1,46300
ACB,20080619,11.6,33200
ACB,20080618,11.5,1113200
ACB,20080617,11.9,95800
ACB,20080616,11.5,159600
ACB,20080613,11.2,110900
ACB,20080612,10.9,311600
ACB,20080611,10.7,757500
ACB,20080610,10.5,640200
ACB,20080609,10.7,18200
ACB,20080606,11.1,25700
ACB,20080605,11.4,11300
ACB,20080604,11.7,140500
ACB,20080603,12.1,350500
ACB,20080602,12.4,512300
ACB,20080530,12.9,573100
ACB,20080529,13.1,401500
ACB,20080528,13.1,1041000
ACB,20080527,13.4,71100
ACB,20080526,13.8,1400
ACB,20080523,14.2,10100
ACB,20080522,14.7,3800
ACB,20080521,15.1,196800
ACB,20080520,15.6,13800
ACB,20080519,16,64500
ACB,20080516,16.4,534900
ACB,20080515,16.9,119400
ACB,20080514,17.4,6200
ACB,20080513,17.9,9700
ACB,20080512,18.5,32800
ACB,20080509,19,222900
ACB,20080508,19.6,28200
ACB,20080507,20.2,89700
ACB,20080506,20.8,157800
ACB,20080505,21.4,232500
ACB,20080429,21.8,158700
ACB,20080428,22.1,341200
ACB,20080425,21.7,210900
ACB,20080424,21.2,542700
ACB,20080423,21.6,216600
ACB,20080422,22.3,286100
ACB,20080421,22.9,309400
ACB,20080418,23.6,216700
ACB,20080417,24.4,610700
ACB,20080416,23.9,74000
ACB,20080411,24.6,37600
ACB,20080410,25.4,61800
ACB,20080409,26.1,337900
ACB,20080408,26.7,983700
ACB,20080407,27,98600
ACB,20080404,26.2,6200
ACB,20080403,25.7,16500
ACB,20080402,25.2,6400
ACB,20080401,24.7,7900
ACB,20080331,24.3,14100
ACB,20080328,23.8,4200
ACB,20080327,23.3,17800
ACB,20080326,23.5,879500
ACB,20080325,21.3,948200
ACB,20080324,23.1,1038700
ACB,20080321,25.5,692600
ACB,20080320,25.3,434800
ACB,20080319,25.7,442500
ACB,20080318,24.8,649800
ACB,20080317,26.9,492400
ACB,20080314,28.6,324200
ACB,20080313,28.7,215200
ACB,20080312,28.1,537000
ACB,20080311,27.4,463700
ACB,20080310,29.4,1112100
ACB,20080307,28.5,92200
ACB,20080306,26,106700
ACB,20080305,23.6,852300
ACB,20080304,24.4,736700
ACB,20080303,26.8,406300
ACB,20080229,27.9,274600
ACB,20080228,28.1,371700
ACB,20080227,27.9,449600
ACB,20080226,28.1,431800
ACB,20080225,29.7,349400
ACB,20080222,28.6,974400
ACB,20080221,28.5,312700
ACB,20080220,31.3,377200
ACB,20080219,32.7,366100
ACB,20080218,33.1,350400
ACB,20080215,34.6,89700
ACB,20080214,35.1,131900
ACB,20080213,34.7,103400
ACB,20080212,35.1,137200
ACB,20080201,36,315300
ACB,20080131,35.8,244700
ACB,20080130,36.2,390200
ACB,20080129,34.3,314700
ACB,20080128,33.8,220800
ACB,20080125,33.4,261900
ACB,20080124,33.1,239000
ACB,20080123,33.4,337500
ACB,20080122,33.9,163700
ACB,20080121,34.4,144000
ACB,20080118,34.9,193100
ACB,20080117,34.2,338800
ACB,20080116,35.1,533100
ACB,20080115,32.3,343500
ACB,20080114,33.7,260400
ACB,20080111,34.8,171900
ACB,20080110,35.1,250800
ACB,20080109,35.1,172400
ACB,20080108,35.6,179800
ACB,20080107,35.2,242800
ACB,20080104,36.5,159800
ACB,20080103,36.8,208200
ACB,20080102,38.1,551100
ACB,20071228,43.1,539100
ACB,20071227,43.4,527700
ACB,20071226,44.1,161600
ACB,20071225,44,230800
ACB,20071224,44.6,213200
ACB,20071221,43.9,175400
ACB,20071220,43.4,150700
ACB,20071219,44.4,265800
ACB,20071218,43.1,266400
ACB,20071217,43.1,234600
ACB,20071214,43.2,164000
ACB,20071213,43.3,204600
ACB,20071212,43.8,413500
ACB,20071211,44,189200
ACB,20071210,44.7,268000
ACB,20071207,45.8,217200
ACB,20071206,46,154700
ACB,20071205,46.3,181100
ACB,20071204,46.6,354900
ACB,20071203,46.4,230500
ACB,20071130,46,169900
ACB,20071129,46.2,250700
ACB,20071128,45.9,262700
ACB,20071127,46.1,306500
ACB,20071126,46.8,395400
ACB,20071123,45.8,287600
ACB,20071122,45.5,460900
ACB,20071121,44.5,253000
ACB,20071120,44.3,288700
ACB,20071119,44.5,163700
ACB,20071116,44.4,230000
ACB,20071115,44.4,202200
ACB,20071114,44.7,405900
ACB,20071113,39.7,426000
ACB,20071112,43.1,304500
ACB,20071109,44.9,340300
ACB,20071108,45.6,206800
ACB,20071107,45.9,267300
ACB,20071106,45.6,259900
ACB,20071105,46.5,239300
ACB,20071102,48.1,346600
ACB,20071101,49.9,778000
ACB,20071031,48.6,807400
ACB,20071030,44.4,503800
ACB,20071029,44.1,302500
ACB,20071026,43.9,261800
ACB,20071025,43.2,193300
ACB,20071024,43.2,200700
ACB,20071023,42.8,216800
ACB,20071022,44.1,222100
ACB,20071019,44.4,267400
ACB,20071018,43.6,199400
ACB,20071017,44.1,344000
ACB,20071016,44.9,252700
ACB,20071015,45.2,264900
ACB,20071012,45.1,275800
ACB,20071011,45.2,176300
ACB,20071010,45.5,177700
ACB,20071009,45.3,518300
ACB,20071008,43.5,406500
ACB,20071005,42,212100
ACB,20071004,42.6,214500
ACB,20071003,43.2,255500
ACB,20071002,43.1,436500
ACB,20071001,43.7,510700
ACB,20070928,40.5,371800
ACB,20070927,38.5,258700
ACB,20070926,38.5,283100
ACB,20070925,39,376800
ACB,20070924,38,286900
ACB,20070921,35.4,250300
ACB,20070920,36,335300
ACB,20070919,37.3,413600
ACB,20070918,35.4,351800
ACB,20070917,32.9,227200
ACB,20070914,31.8,88100
ACB,20070913,31.5,86300
ACB,20070912,31.4,86300
ACB,20070911,31.4,89800
ACB,20070910,31.4,105800
ACB,20070907,31.4,119700
ACB,20070906,31.5,102300
ACB,20070905,31.6,201500
ACB,20070904,32.1,98600
ACB,20070831,31.3,92900
ACB,20070830,31.1,114400
ACB,20070829,31,97400
ACB,20070828,30.9,91200
ACB,20070827,31,106600
ACB,20070824,31.1,119000
ACB,20070823,30.7,155300
ACB,20070822,30.7,149100
ACB,20070821,30.6,119400
ACB,20070820,30.6,70700
ACB,20070817,30.8,149100
ACB,20070816,31,145500
ACB,20070815,31,147300
ACB,20070814,30.8,80600
ACB,20070813,30.9,62400
ACB,20070810,31.1,121400
ACB,20070809,31.3,98400
ACB,20070808,30.7,72500
ACB,20070807,30.5,149800
ACB,20070806,30.4,93400
ACB,20070803,30.7,113100
ACB,20070802,31,143900
ACB,20070801,31.4,88200
ACB,20070731,30.3,87500
ACB,20070730,30.6,65400
ACB,20070727,31,140200
ACB,20070726,31,116800
ACB,20070725,31.3,123400
ACB,20070724,31.7,70000
ACB,20070723,32.1,82700
ACB,20070720,32.2,142800
ACB,20070719,32.4,91500
ACB,20070718,32.6,107400
ACB,20070717,32.6,95800
ACB,20070716,32,144800
ACB,20070713,33.4,127500
ACB,20070712,32.7,152900
ACB,20070711,33.8,226600
ACB,20070710,33.6,185700
ACB,20070709,31.5,135800
ACB,20070706,31.6,151600
ACB,20070705,31.4,258800
ACB,20070704,31.7,395700
ACB,20070703,29.4,304100
ACB,20070702,30,258200
ACB,20070629,33.2,131200
ACB,20070628,35.1,53600
ACB,20070627,35.8,53400
ACB,20070626,35.9,212200
ACB,20070625,36,113900
ACB,20070622,36.9,125700
ACB,20070621,36.8,125500
ACB,20070620,38.4,52400
ACB,20070619,39.3,116100
ACB,20070618,39.5,88700
ACB,20070615,38.9,111500
ACB,20070614,37.3,160500
ACB,20070613,36.2,201800
ACB,20070612,37,154400
ACB,20070611,38.4,64300
ACB,20070608,40.2,71500
ACB,20070607,40.9,77300
ACB,20070606,41.5,81400
ACB,20070605,41.1,70100
ACB,20070604,42,101700
ACB,20070601,42.8,141800
ACB,20070531,42.4,93300
ACB,20070530,42,73900
ACB,20070529,43.2,66400
ACB,20070528,43.6,74200
ACB,20070525,44,56300
ACB,20070524,44.2,55100
ACB,20070523,44.2,159700
ACB,20070522,44.1,151000
ACB,20070521,44.1,81000
ACB,20070518,44.1,99300
ACB,20070517,44.2,116600
ACB,20070516,43.9,65500
ACB,20070515,44.4,80600
ACB,20070514,44.1,95400
ACB,20070511,44.4,107000
ACB,20070510,43.7,59900
ACB,20070509,44.4,148300
ACB,20070508,44.4,143300
ACB,20070507,43.7,110500
ACB,20070504,43.2,85800
ACB,20070503,44.1,67700
ACB,20070502,45.6,144000
ACB,20070425,47.9,165200
ACB,20070424,43.9,136100
ACB,20070423,44.4,40300
ACB,20070420,48.9,135000
ACB,20070419,50.3,118400
ACB,20070418,52.5,117200
ACB,20070417,49.3,85100
ACB,20070416,49.9,74700
ACB,20070413,53.8,134400
ACB,20070412,52.4,57200
ACB,20070411,54.4,81600
ACB,20070410,54,106800
ACB,20070409,51.7,55800
ACB,20070406,51.5,88700
ACB,20070405,50.1,43400
ACB,20070404,50.9,26700
ACB,20070403,48.5,45600
ACB,20070402,49.5,37900
ACB,20070330,50.5,74300
ACB,20070329,51.9,61100
ACB,20070328,51.3,89000
ACB,20070327,46,72800
ACB,20070326,48.5,82600
ACB,20070323,53.2,85600
ACB,20070322,54.4,46600
ACB,20070321,54.6,87600
ACB,20070320,54.6,119900
ACB,20070319,59,231700
ACB,20070316,56.6,28400
ACB,20070315,53.6,150100
ACB,20070314,51.5,61800
ACB,20070313,54.4,121900
ACB,20070312,55.7,102900
ACB,20070309,57.4,65200
ACB,20070308,57.6,142400
ACB,20070307,57.7,128000
ACB,20070306,56.4,181400
ACB,20070305,52.5,202700
ACB,20070302,49.3,61700
ACB,20070301,49.9,79400
ACB,20070228,50.1,58000
ACB,20070227,50.9,70300
ACB,20070226,47.2,180500
ACB,20070215,43.4,83300
ACB,20070214,42.2,62200
ACB,20070213,40.2,91600
ACB,20070212,39.4,95300
ACB,20070209,39.4,76200
ACB,20070208,39.4,100800
ACB,20070207,39.8,75400
ACB,20070206,39.1,39500
ACB,20070205,38.9,38200
ACB,20070202,39.3,25500
ACB,20070201,39.4,64300
ACB,20070131,39.9,40300
ACB,20070130,39.6,38200
ACB,20070129,38.4,40300
ACB,20070126,38.6,56900
ACB,20070125,39.2,52400
ACB,20070124,40.8,100800
ACB,20070123,39.2,74400
ACB,20070122,37.2,117500
ACB,20070119,35.9,78000
ACB,20070118,34.2,90800
ACB,20070117,32.9,169500
ACB,20070116,33.2,100800
ACB,20070115,32.9,45100
ACB,20070112,32.7,65300
ACB,20070111,32.3,87800
ACB,20070110,32.1,67700
ACB,20070109,31.5,48900
ACB,20070108,31.8,53100
ACB,20070105,31.9,80600
ACB,20070104,31.3,79800
ACB,20070103,30.3,42700
ACB,20070102,29.9,80300
ACB,20061229,30.3,103200
ACB,20061228,30.8,106000
ACB,20061227,29.7,63900
ACB,20061226,28.6,34000
ACB,20061225,28.3,48400
ACB,20061222,27.9,41000
ACB,20061221,29.1,44600
ACB,20061220,29.2,57400
ACB,20061219,29,37400
ACB,20061218,29.2,70400
ACB,20061215,28.9,56800
ACB,20061214,28.4,45600
ACB,20061213,28.2,70500
ACB,20061212,28,29000
ACB,20061211,29.1,67600
ACB,20061208,28.5,48500
ACB,20061207,27.1,24200
ACB,20061206,24.7,81800
ACB,20061205,24.7,111400
ACB,20061204,25.6,89500
ACB,20061201,26.4,59300
ACB,20061130,26.5,66200
ACB,20061129,27.8,30900
ACB,20061128,28.9,19800
ACB,20061127,29.6,42400
ACB,20061124,29.6,63600
ACB,20061123,27.9,69900
ACB,20061122,27.2,62300
ACB,20061121,26.3,56500
